block,date,liquidityIndex
8574760,2019-09-18T17:29:57.000Z,20005404662578528000000000
8580520,2019-09-19T15:09:20.000Z,20005505978750875000000000
8586280,2019-09-20T12:54:40.000Z,20005621597307940000000000
8592040,2019-09-21T10:20:29.000Z,20005727825861061000000000
8597800,2019-09-22T08:00:29.000Z,20005852673206550000000000
8603560,2019-09-23T05:31:47.000Z,20005999032976588000000000
8609320,2019-09-24T03:12:03.000Z,20006144502993146000000000
8615080,2019-09-25T00:59:25.000Z,20006269324904198000000000
8620840,2019-09-25T22:34:06.000Z,20006400737396599000000000
8626600,2019-09-26T20:19:19.000Z,20006529552271737000000000
8632360,2019-09-27T17:50:16.000Z,20006661049596301000000000
8638120,2019-09-28T15:35:07.000Z,20010706745388053000000000
8643880,2019-09-29T13:16:31.000Z,20014249092232714000000000
8649640,2019-09-30T10:53:03.000Z,20014822255126433000000000
8655400,2019-10-01T08:25:53.000Z,20015420053427579000000000
8661160,2019-10-02T06:07:15.000Z,20016047471807895000000000
8666920,2019-10-03T03:43:39.000Z,20016677107771665000000000
8672680,2019-10-04T01:16:35.000Z,20017340347740019000000000
8678440,2019-10-04T22:43:01.000Z,20017896783844740000000000
8684200,2019-10-05T20:22:23.000Z,20018348235522750000000000
8689960,2019-10-06T17:56:00.000Z,20019014514753116000000000
8695720,2019-10-07T15:31:13.000Z,20019547099068854000000000
8701480,2019-10-08T13:00:19.000Z,20020047592315481000000000
8707240,2019-10-09T10:50:45.000Z,20020569622161197000000000
8713000,2019-10-10T08:32:45.000Z,20021036461730811000000000
8718760,2019-10-11T06:15:48.000Z,20021636887967003000000000
8724520,2019-10-12T04:03:20.000Z,20022152874744513000000000
8730280,2019-10-13T01:48:02.000Z,20022653770554481000000000
8736040,2019-10-13T23:30:56.000Z,20023052205033639000000000
8741800,2019-10-14T21:17:42.000Z,20023677005598281000000000
8747560,2019-10-15T18:52:43.000Z,20024119465416955000000000
8753320,2019-10-16T16:41:59.000Z,20024649996931747000000000
8759080,2019-10-17T14:38:13.000Z,20025122729063137000000000
8764840,2019-10-18T12:20:20.000Z,20025623987454548000000000
8770600,2019-10-19T09:56:53.000Z,20025966683082599000000000
8776360,2019-10-20T07:54:20.000Z,20026545687052107000000000
8782120,2019-10-21T05:34:40.000Z,20027042530232823000000000
8787880,2019-10-22T03:30:25.000Z,20027540085880459000000000
8793640,2019-10-23T01:05:44.000Z,20028023528722433000000000
8799400,2019-10-23T22:45:13.000Z,20028498791695651000000000
8805160,2019-10-24T20:52:21.000Z,20028988765032895000000000
8810920,2019-10-25T19:21:59.000Z,20029503404981572000000000
8816680,2019-10-26T17:33:44.000Z,20030004168410266000000000
8822440,2019-10-27T15:45:42.000Z,20030586852042091000000000
8828200,2019-10-28T13:49:42.000Z,20031126845404126000000000
8833960,2019-10-29T12:15:34.000Z,20031684767370548000000000
8839720,2019-10-30T10:17:53.000Z,20032222276266219000000000
8845480,2019-10-31T08:40:27.000Z,20032713652792405000000000
8851240,2019-11-01T06:51:27.000Z,20033316600988565000000000
8857000,2019-11-02T05:02:55.000Z,20033760244776464000000000
8862760,2019-11-03T03:15:58.000Z,20034428583522592000000000
8868520,2019-11-04T01:21:28.000Z,20034964602115502000000000
8874280,2019-11-04T23:38:20.000Z,20035438243248052000000000
8880040,2019-11-05T21:49:18.000Z,20035904611824887000000000
8885800,2019-11-06T20:13:29.000Z,20036470505043764000000000
8891560,2019-11-07T18:22:02.000Z,20036967498321968000000000
8897320,2019-11-08T16:44:58.000Z,20037440536635342000000000
8903080,2019-11-09T15:19:06.000Z,20037854081752366000000000
8908840,2019-11-10T14:12:46.000Z,20038426341523798000000000
8914600,2019-11-11T13:13:49.000Z,20038867633943071000000000
8920360,2019-11-12T12:10:11.000Z,20039247283606897000000000
8926120,2019-11-13T11:17:09.000Z,20039867155854620000000000
8931880,2019-11-14T10:11:55.000Z,20040358124346553000000000
8937640,2019-11-15T09:21:38.000Z,20040828333803970000000000
8943400,2019-11-16T08:26:42.000Z,20041348783668435000000000
8949160,2019-11-17T07:20:49.000Z,20041838742038515000000000
8954920,2019-11-18T06:14:50.000Z,20042304279056429000000000
8960680,2019-11-19T05:25:44.000Z,20042795191200534000000000
8966440,2019-11-20T04:51:50.000Z,20043362229155621000000000
8972200,2019-11-21T03:43:55.000Z,20043904105438329000000000
8977960,2019-11-22T02:37:12.000Z,20044564975144771000000000
8983720,2019-11-23T01:43:54.000Z,20045115661591359000000000
8989480,2019-11-24T00:35:16.000Z,20045663739919745000000000
8995240,2019-11-24T23:32:45.000Z,20046208429015150000000000
9001000,2019-11-25T22:54:10.000Z,20046683051961252000000000
9006760,2019-11-26T23:24:05.000Z,20047335956830636000000000
9012520,2019-11-27T23:50:36.000Z,20047898244972785000000000
9018280,2019-11-29T00:24:00.000Z,20048391562186431000000000
9024040,2019-11-30T00:57:44.000Z,20048954709749786000000000
9029800,2019-12-01T01:21:43.000Z,20049306017183968000000000
9035560,2019-12-02T01:59:03.000Z,20050110731115067000000000
