date,liquidityIndex
2021-04-26 00:00:00+00:00,1.036379727218674e+27
2021-04-27 00:00:00+00:00,1.0366304145456306e+27
2021-04-28 00:00:00+00:00,1.0367619236723577e+27
2021-04-29 00:00:00+00:00,1.0368799431114285e+27
2021-04-30 00:00:00+00:00,1.0370353147616367e+27
2021-05-01 00:00:00+00:00,1.0372188042982437e+27
2021-05-02 00:00:00+00:00,1.0373729429383413e+27
2021-05-03 00:00:00+00:00,1.0375380540373068e+27
2021-05-04 00:00:00+00:00,1.0379126986842183e+27
2021-05-05 00:00:00+00:00,1.0381344948232232e+27
2021-05-06 00:00:00+00:00,1.038320560773894e+27
2021-05-07 00:00:00+00:00,1.0385838855237565e+27
2021-05-08 00:00:00+00:00,1.0388980236916683e+27
2021-05-09 00:00:00+00:00,1.0391715695068436e+27
2021-05-10 00:00:00+00:00,1.0393607806093884e+27
2021-05-11 00:00:00+00:00,1.0395869678341412e+27
2021-05-12 00:00:00+00:00,1.0398602913875039e+27
2021-05-13 00:00:00+00:00,1.0401778262638465e+27
2021-05-14 00:00:00+00:00,1.0404378593422766e+27
2021-05-15 00:00:00+00:00,1.0406598193109355e+27
2021-05-16 00:00:00+00:00,1.0408620437538373e+27
2021-05-17 00:00:00+00:00,1.0410256233570299e+27
2021-05-18 00:00:00+00:00,1.0411555449636528e+27
2021-05-19 00:00:00+00:00,1.0412607553767378e+27
2021-05-20 00:00:00+00:00,1.0414520553014857e+27
2021-05-21 00:00:00+00:00,1.0415459317815284e+27
2021-05-22 00:00:00+00:00,1.0416332160500133e+27
2021-05-23 00:00:00+00:00,1.0417188517804836e+27
2021-05-24 00:00:00+00:00,1.0417985508588283e+27
2021-05-25 00:00:00+00:00,1.0418714453228578e+27
2021-05-26 00:00:00+00:00,1.0419426201727591e+27
2021-05-27 00:00:00+00:00,1.0420132184491038e+27
2021-05-28 00:00:00+00:00,1.0420981109544483e+27
2021-05-29 00:00:00+00:00,1.0421637379860924e+27
2021-05-30 00:00:00+00:00,1.0422302640878566e+27
2021-05-31 00:00:00+00:00,1.0423122279211833e+27
2021-06-01 00:00:00+00:00,1.0423698178568953e+27
2021-06-02 00:00:00+00:00,1.0424280324743088e+27
2021-06-03 00:00:00+00:00,1.0424861584307958e+27
2021-06-04 00:00:00+00:00,1.0425469636468299e+27
2021-06-05 00:00:00+00:00,1.0426054950699772e+27
2021-06-06 00:00:00+00:00,1.04266630801887e+27
2021-06-07 00:00:00+00:00,1.0427255888058156e+27
2021-06-08 00:00:00+00:00,1.0427868011195714e+27
2021-06-09 00:00:00+00:00,1.042851799009045e+27
2021-06-10 00:00:00+00:00,1.0429158208657546e+27
2021-06-11 00:00:00+00:00,1.0429811920699249e+27
2021-06-12 00:00:00+00:00,1.0430447841521887e+27
2021-06-13 00:00:00+00:00,1.0431109249372692e+27
2021-06-14 00:00:00+00:00,1.0431750792876888e+27
2021-06-15 00:00:00+00:00,1.0432418338014531e+27
2021-06-16 00:00:00+00:00,1.0433086656102802e+27
2021-06-17 00:00:00+00:00,1.0433751732729396e+27
2021-06-18 00:00:00+00:00,1.0434419987027669e+27
2021-06-19 00:00:00+00:00,1.043508852834991e+27
2021-06-20 00:00:00+00:00,1.0435736863421098e+27
2021-06-21 00:00:00+00:00,1.0436386220446746e+27
2021-06-22 00:00:00+00:00,1.0437015192874316e+27
2021-06-23 00:00:00+00:00,1.0437587047367297e+27
2021-06-24 00:00:00+00:00,1.0438185815188517e+27
2021-06-25 00:00:00+00:00,1.0438768123463495e+27
2021-06-26 00:00:00+00:00,1.0439356983380734e+27
2021-06-27 00:00:00+00:00,1.0440100897954329e+27
2021-06-28 00:00:00+00:00,1.0440794172497164e+27
2021-06-29 00:00:00+00:00,1.0441371028733118e+27
2021-06-30 00:00:00+00:00,1.0441935063825685e+27
2021-07-01 00:00:00+00:00,1.0442533192684759e+27
2021-07-02 00:00:00+00:00,1.0443135599010063e+27
2021-07-03 00:00:00+00:00,1.0443728160193595e+27
2021-07-04 00:00:00+00:00,1.0444337927391468e+27
2021-07-05 00:00:00+00:00,1.0444940153622975e+27
2021-07-06 00:00:00+00:00,1.0445542951337423e+27
2021-07-07 00:00:00+00:00,1.0446145086382019e+27
2021-07-08 00:00:00+00:00,1.0446716664136351e+27
2021-07-09 00:00:00+00:00,1.0447301357834146e+27
2021-07-10 00:00:00+00:00,1.0447859725545572e+27
2021-07-11 00:00:00+00:00,1.0448437322284328e+27
2021-07-12 00:00:00+00:00,1.0449012298982356e+27
2021-07-13 00:00:00+00:00,1.0449600347354364e+27
2021-07-14 00:00:00+00:00,1.0450183514205954e+27
2021-07-15 00:00:00+00:00,1.045076799662e+27
2021-07-16 00:00:00+00:00,1.0451356527709126e+27
2021-07-17 00:00:00+00:00,1.0451944573620628e+27
2021-07-18 00:00:00+00:00,1.0452568669905478e+27
