date,liquidityIndex
2022-04-27T18:22:26.000Z,1069509555490127786417157816
2022-04-27T20:17:29.000Z,1069509555490127786417160683
2022-04-27T22:21:00.000Z,1069509555490127786417165138
2022-04-28T00:13:50.000Z,1069509555490127786417168067
2022-04-28T02:06:33.000Z,1069509555490127786417170661
2022-04-28T03:50:21.000Z,1069509555490127786417173389
2022-04-28T05:55:22.000Z,1069509555490127786417175523
2022-04-28T07:46:36.000Z,1069509555490127786417180168
2022-04-28T09:34:59.000Z,1069509555490127786417183494
2022-04-28T11:30:51.000Z,1069509555490127786417184533
2022-04-28T13:27:02.000Z,1069620286819385865412781749
2022-04-28T15:23:59.000Z,1069620286819385865412784602
2022-04-28T17:20:53.000Z,1069620286819385865412788138
2022-04-28T19:10:09.000Z,1069620286819385865412790870
2022-04-28T21:07:06.000Z,1069620286819385865412795149
2022-04-28T22:59:29.000Z,1069620286819385865412797863
2022-04-29T00:44:35.000Z,1069620286819385865412800382
2022-04-29T02:40:18.000Z,1069620286819385865412802781
2022-04-29T04:33:41.000Z,1069620286819385865412805433
2022-04-29T06:29:59.000Z,1069620286819385865412807525
2022-04-29T08:27:31.000Z,1069620286819385865412811223
2022-04-29T10:21:23.000Z,1069620286819385865412815251
2022-04-29T12:11:40.000Z,1069620286819385865412819734
2022-04-29T14:02:45.000Z,1069731363254997087535603194
2022-04-29T15:56:31.000Z,1069731363254997087535604425
2022-04-29T17:41:39.000Z,1069731363254997087535606346
2022-04-29T19:34:12.000Z,1069731363254997087535608961
2022-04-29T21:29:04.000Z,1069731363254997087535612234
2022-04-29T23:20:29.000Z,1069731363254997087535615256
2022-04-30T01:16:22.000Z,1069731363254997087535617772
2022-04-30T03:08:43.000Z,1069731363254997087535619178
2022-04-30T04:59:17.000Z,1069731363254997087535621758
2022-04-30T06:54:06.000Z,1069731363254997087535624415
2022-04-30T08:43:01.000Z,1069731363254997087535627713
2022-04-30T10:37:20.000Z,1069731363254997087535631928
2022-04-30T12:36:07.000Z,1069731363254997087535634600
2022-04-30T14:28:49.000Z,1069843314109203694451201542
2022-04-30T16:18:16.000Z,1069843314109203694451203225
2022-04-30T18:18:55.000Z,1069843314109203694451208262
2022-04-30T20:04:10.000Z,1069843314109203694451211438
2022-04-30T21:55:37.000Z,1069843314109203694451213178
2022-04-30T23:56:09.000Z,1069843314109203694451215036
2022-05-01T01:53:41.000Z,1069843314109203694451215776
2022-05-01T03:44:21.000Z,1069843314109203694451215776
2022-05-01T05:25:32.000Z,1069843314109203694451216072
2022-05-01T07:16:19.000Z,1069843314109203694451217761
2022-05-01T09:15:29.000Z,1069843314109203694451219504
2022-05-01T11:09:59.000Z,1069843314109203694451223431
2022-05-01T13:00:34.000Z,1069953521338915085296310630
2022-05-01T14:55:31.000Z,1069953521338915085296315877
2022-05-01T16:51:28.000Z,1069953521338915085296319527
2022-05-01T18:44:24.000Z,1069953521338915085296322903
2022-05-01T20:38:35.000Z,1069953521338915085296324571
2022-05-01T22:31:02.000Z,1069953521338915085296325920
2022-05-02T00:21:56.000Z,1069953521338915085296327777
2022-05-02T02:10:58.000Z,1069953521338915085296332050
2022-05-02T04:11:10.000Z,1069953521338915085296334800
2022-05-02T06:01:18.000Z,1069953521338915085296336912
2022-05-02T07:55:37.000Z,1069953521338915085296338760
2022-05-02T09:48:43.000Z,1069953521338915085296342067
2022-05-02T11:51:46.000Z,1069953521338915085296344365
