block,timestamp,time,cETH_rate,aWETH_rate
14213800,1644968959,2022-02-15T23:49:19.000Z,20060399110151575281470825,1007717707514571877769027809
14219560,1645046315,2022-02-16T21:18:35.000Z,20060440758846140763378808,1007717976050221005624666554
14225320,1645123183,2022-02-17T18:39:43.000Z,20060482229948761683223784,1007718344603449261556609059
14231080,1645200624,2022-02-18T16:10:24.000Z,20060523587929274393253918,1007718906373448898300304193
14236840,1645278503,2022-02-19T13:48:23.000Z,20060564040051713960594263,1007719465832862082998849517
14242600,1645355669,2022-02-20T11:14:29.000Z,20060606231975300657086450,1007720031095130807954646808
14248360,1645432561,2022-02-21T08:36:01.000Z,20060647699606576445927386,1007720568502246455413182724
14254120,1645509427,2022-02-22T05:57:07.000Z,20060689257120408011539780,1007721925995696701455105120
14259880,1645586042,2022-02-23T03:14:02.000Z,20060713254024158952446156,1007722406413233183663568423
14265640,1645663163,2022-02-24T00:39:23.000Z,20060740644239585440008141,1007722864798052198112666914
14271400,1645740071,2022-02-24T22:01:11.000Z,20060781364157620463011754,1007725140354001032650312010
14277160,1645817523,2022-02-25T19:32:03.000Z,20060812214797001110958522,1007725572856475220514303723
14282920,1645894547,2022-02-26T16:55:47.000Z,20060834432406182445066910,1007726102614060017323554047
14288680,1645971417,2022-02-27T14:16:57.000Z,20060856411024127600382263,1007726705397552152436770019
14294440,1646048754,2022-02-28T11:45:54.000Z,20060877953294246415285774,1007727197236080033592931021
14300200,1646125661,2022-03-01T09:07:41.000Z,20060901162759576317978429,1007727749117545739152106805
14305960,1646202232,2022-03-02T06:23:52.000Z,20060926589081074183028591,1007729056839599257166583976
14311720,1646279762,2022-03-03T03:56:02.000Z,20060951530889768509806954,1007732172520898176344513165
14317480,1646356925,2022-03-04T01:22:05.000Z,20060975950340548706983359,1007732806785284204324223166
14323240,1646433762,2022-03-04T22:42:42.000Z,20060999973451929511750639,1007733373956482536918134336
14329000,1646511512,2022-03-05T20:18:32.000Z,20061023600976115765011613,1007733933150764723021664359
14334760,1646589066,2022-03-06T17:51:06.000Z,20061047710662181551902091,1007734554371421597055751850
14340520,1646666979,2022-03-07T15:29:39.000Z,20061071485663446731279302,1007735343390773613912144884
14346280,1646743503,2022-03-08T12:45:03.000Z,20061095257328375814032277,1007736447167213908256886496
14352040,1646821773,2022-03-09T10:29:33.000Z,20061118242806400936418996,1007737263268783292936381419
14357800,1646897807,2022-03-10T07:36:47.000Z,20061141797299180415450037,1007738140881356243941707336
14363560,1646974695,2022-03-11T04:58:15.000Z,20061164564535840475560300,1007739072942925964079418420
14369320,1647052871,2022-03-12T02:41:11.000Z,20061188166468842901420030,1007740057473056039891718806
14375080,1647129797,2022-03-13T00:03:17.000Z,20061211472242085162383833,1007741020161634925825267453
14380840,1647208522,2022-03-13T21:55:22.000Z,20061234651414149743713549,1007742108663999326166277289
14386600,1647285879,2022-03-14T19:24:39.000Z,20061257444293066384092185,1007743283869946826184568992
14392360,1647362864,2022-03-15T16:47:44.000Z,20061281556566100303890076,1007747707000093049333819246
14398120,1647440626,2022-03-16T14:23:46.000Z,20061304939668551402741966,1007755198008398654455171324
14403880,1647518199,2022-03-17T11:56:39.000Z,20061328523554658655049220,1007764179221133886253409668
14409640,1647595868,2022-03-18T09:31:08.000Z,20061351900937809336887310,1007773349240593276767144468
14415400,1647673141,2022-03-19T06:59:01.000Z,20061376596931725520375413,1007782438554211329917711597
14421160,1647751358,2022-03-20T04:42:38.000Z,20061405989268649769418930,1007791542437062425170779340
14426920,1647827810,2022-03-21T01:56:50.000Z,20061438790407667371949583,1007800438522950437103819610
14432680,1647905980,2022-03-21T23:39:40.000Z,20061469010781673631895096,1007809528996433445833883054
14438440,1647983066,2022-03-22T21:04:26.000Z,20061498181853128006011379,1007818560892681839163893279
14444200,1648060473,2022-03-23T18:34:33.000Z,20061528819450677904382308,1007830732375370467655579377
14449960,1648137807,2022-03-24T16:03:27.000Z,20061558584392129872674811,1007840354196516411143179402
14455720,1648215069,2022-03-25T13:31:09.000Z,20061588451792046654738704,1007850024991098040670193351
14461480,1648292920,2022-03-26T11:08:40.000Z,20061618319412616371398019,1007859719482152350564171464
14467240,1648370917,2022-03-27T08:48:37.000Z,20061648178487263493562445,1007869544934384328869481789
14473000,1648447919,2022-03-28T06:11:59.000Z,20061680114001284165070483,1007879187763631023278450668
14478760,1648525539,2022-03-29T03:45:39.000Z,20061711401807804777833252,1007888757799292822282195028
14484520,1648602438,2022-03-30T01:07:18.000Z,20061743509254277573809203,1007899276568210975884984872
14490280,1648680359,2022-03-30T22:45:59.000Z,-,1007906445183617654809360474
14496040,1648757842,2022-03-31T20:17:22.000Z,20061794400981146020371476,1007910142727914099918810783
14501800,1648835144,2022-04-01T17:45:44.000Z,20061815748785490607033119,1007913983577965161235939364
14507560,1648913776,2022-04-02T15:36:16.000Z,20061836948592494035755748,1007918862285174026215049444
14513320,1648991414,2022-04-03T13:10:14.000Z,20061858125830830407791287,1007923309769785131304824770
14519080,1649069255,2022-04-04T10:47:35.000Z,20061879402886474694965821,1007928069430727472292812912
14524840,1649147519,2022-04-05T08:31:59.000Z,20061900443994402521682835,1007932905836997737678445883
14530600,1649224498,2022-04-06T05:54:58.000Z,20061921207019979530756302,1007937663094858259829286100
14536360,1649302409,2022-04-07T03:33:29.000Z,20061942628861761450699557,1007942881863940414021787571
14542120,1649379799,2022-04-08T01:03:19.000Z,20061963497250557635436495,1007947687816687879357807948
14547880,1649458071,2022-04-08T22:47:51.000Z,20061985790542058177910732,1007953006277622739728565328
14553640,1649535359,2022-04-09T20:15:59.000Z,20062007722851424653764256,1007958850534026155385000784
14559400,1649613438,2022-04-10T17:57:18.000Z,20062029656303550859375158,1007964923462998727429583675
14565160,1649690223,2022-04-11T15:17:03.000Z,20062051648730646019440292,1007971304855557768229772238
14570920,1649769595,2022-04-12T13:19:55.000Z,20062073685699520500066182,1007978118007844595588095722
14576680,1649846781,2022-04-13T10:46:21.000Z,20062095898874493927104841,1007984889601618392685203935
14582440,1649924540,2022-04-14T08:22:20.000Z,20062118464914978346062350,1007992238512393193150696410
14588200,1650002016,2022-04-15T05:53:36.000Z,20062140589130553324442121,1008000591302710668395069326
14593960,1650079670,2022-04-16T03:27:50.000Z,20062162500204482464541391,1008008630219130282950352584
14599720,1650156777,2022-04-17T00:52:57.000Z,20062185584839925385672428,1008015681389035599897182201
14605480,1650235169,2022-04-17T22:39:29.000Z,20062208441192355975475009,1008023260745068733585736505
14611240,1650312976,2022-04-18T20:16:16.000Z,20062230829401474407559014,1008031169520293219774710185
14617000,1650390285,2022-04-19T17:44:45.000Z,20062255442040855197043347,1008039331654866310166298971
14622760,1650469367,2022-04-20T15:42:47.000Z,20062279364904005357125961,1008047638316377211601174937
14628520,1650547162,2022-04-21T13:19:22.000Z,20062303126551223974741906,1008056163935496544187389217
14634280,1650625395,2022-04-22T11:03:15.000Z,20062327156653552622310159,1008065834413125511303580386
14640040,1650703247,2022-04-23T08:40:47.000Z,20062351145888361662233097,1008076554313115165962260294
14645800,1650780639,2022-04-24T06:10:39.000Z,20062374107130503709864723,1008087475527162859053720843
14651560,1650859007,2022-04-25T03:56:47.000Z,20062399721585377460658621,1008098649632700548503508070
14657320,1650937518,2022-04-26T01:45:18.000Z,20062423037030960470139810,1008109974265345211606873644
14663080,1651016098,2022-04-26T23:34:58.000Z,20062446162506597201414033,1008122642187879349137366787
14668840,1651094092,2022-04-27T21:14:52.000Z,20062468710072381709618526,1008135174522692053734759851
14674600,1651172749,2022-04-28T19:05:49.000Z,20062492471836164591211078,1008148129626321735758154194
14680360,1651250914,2022-04-29T16:48:34.000Z,20062515926943833619922254,1008162831166421456021108801
14686120,1651329034,2022-04-30T14:30:34.000Z,20062539268899258064248174,1008177870018349338762833825
14691880,1651407063,2022-05-01T12:11:03.000Z,20062562771673488035214720,1008193471048261960604320225
14697640,1651485291,2022-05-02T09:54:51.000Z,20062587224670853623716780,1008210297105603781027318466
14703400,1651563870,2022-05-03T07:44:30.000Z,20062610522776882828473795,1008229048660272931923601433
14709160,1651643082,2022-05-04T05:44:42.000Z,20062635340925442711543091,1008249131096253331288305471
14714920,1651721749,2022-05-05T03:35:49.000Z,20062659709750231692555309,1008269576506726063711571999
14720680,1651801308,2022-05-06T01:41:48.000Z,20062682390247294949944481,1008291178202952318728939340
14726440,1651879799,2022-05-06T23:29:59.000Z,20062700792873862530533160,1008313597877789073941729151
14732200,1651959329,2022-05-07T21:35:29.000Z,20062718484501986057953751,1008337138869204816696542223
14737960,1652038473,2022-05-08T19:34:33.000Z,20062736812570479036851988,1008363920175813436189481374
14743720,1652118128,2022-05-09T17:42:08.000Z,20062761834902348060118996,1008387324899711513647474735
14749480,1652198035,2022-05-10T15:53:55.000Z,20062784532712930776459152,1008407179117810000811524382
14755240,1652277548,2022-05-11T13:59:08.000Z,20062806944855078131998201,1008428216638993920219384879
14761000,1652357333,2022-05-12T12:08:53.000Z,20062913147226459062356891,1008457919454894868891340749
14766760,1652436975,2022-05-13T10:16:15.000Z,20063010920206978797606646,1008473536558313703227640960
14772520,1652516485,2022-05-14T08:21:25.000Z,20063124464521119456555877,1008483887304460477794775654
14778280,1652594403,2022-05-15T06:00:03.000Z,20063235440776920300951559,1008493830553809668452018571
14784040,1652673571,2022-05-16T03:59:31.000Z,20063343705652634778543107,1008504309954584126987548786
14789800,1652752542,2022-05-17T01:55:42.000Z,20063442619550238903773902,1008514761307917549270138876
14795560,1652832165,2022-05-18T00:02:45.000Z,20063529125484296545520196,1008525615072297811696199900
14801320,1652911516,2022-05-18T22:05:16.000Z,20063609364357651922516374,1008537721407343707430653104
14807080,1652993317,2022-05-19T20:48:37.000Z,20063699615020631822926030,1008551848114099457900191875
14812840,1653074029,2022-05-20T19:13:49.000Z,20063785076965356091431776,1008566414177682816382300259
14818600,1653154520,2022-05-21T17:35:20.000Z,20063845747540049312723133,1008580936753688792948739195
14824360,1653236006,2022-05-22T16:13:26.000Z,20063861876163053314992227,1008595725152359630568524062
14830120,1653316293,2022-05-23T14:31:33.000Z,20063877829428506621281923,1008610676193335478927680828
14835880,1653396944,2022-05-24T12:55:44.000Z,20063894131681712309960413,1008625937896900573247645392
14841640,1653478373,2022-05-25T11:32:53.000Z,20063910985337138793193459,1008641017179951212578951161
14847400,1653560192,2022-05-26T10:16:32.000Z,20063927750923917313281244,1008656710095586492380812439
14853160,1653640788,2022-05-27T08:39:48.000Z,20063945675099291086380711,1008672253155995144634006087
14858920,1653721964,2022-05-28T07:12:44.000Z,20063963973619655117924918,1008687802522428754560488135
14864680,1653801726,2022-05-29T05:22:06.000Z,20063982223851451534838411,1008704652912033800003004625
14870440,1653883678,2022-05-30T04:07:58.000Z,20064001255201486499112087,1008720023029709173369313493
14876200,1653963920,2022-05-31T02:25:20.000Z,20064028854801947157108916,1008736102805632231388750762
14881960,1654045725,2022-06-01T01:08:45.000Z,20064056390064684860745070,1008753485455049022467303531
14887720,1654126971,2022-06-01T23:42:51.000Z,20064084200985206542207552,1008772870803583731853830740
14893480,1654207950,2022-06-02T22:12:30.000Z,20064112212390167565080997,1008790514054191181081003496
14899240,1654289090,2022-06-03T20:44:50.000Z,20064139901255089085713608,1008807310773885854041434174
14905000,1654372198,2022-06-04T19:49:58.000Z,20064164944238215886955623,1008824353532064893486007772
14910760,1654456927,2022-06-05T19:22:07.000Z,20064195704010211767567680,1008841674496713498539339610
14916520,1654541897,2022-06-06T18:58:17.000Z,20064223771067665534977735,1008859809842569199195551087
14922280,1654626004,2022-06-07T18:20:04.000Z,20064251151891855734406551,1008880584798287029598091746
14928040,1654710531,2022-06-08T17:48:51.000Z,20064278004760804720998711,1008900647341707570101177045
14933800,1654795772,2022-06-09T17:29:32.000Z,20064305788157115933070391,1008922273231575468117302314
14939560,1654879944,2022-06-10T16:52:24.000Z,20064332745775354912472392,1008946187309612975967218454
14945320,1654965714,2022-06-11T16:41:54.000Z,20064357900669249210265938,1008966518927007964738432774
14951080,1655050461,2022-06-12T16:14:21.000Z,20064383195755552893288330,1008986715969225474137364364
14956840,1655136299,2022-06-13T16:04:59.000Z,20064410418826756295353757,1009013431651387269238862747
14962600,1655223220,2022-06-14T16:13:40.000Z,20064427130505513136782117,1009037800926565533477553781
14968360,1655309116,2022-06-15T16:05:16.000Z,20064441863955790944134088,1009056829790638102708388364
14974120,1655394158,2022-06-16T15:42:38.000Z,20064458487660138414565232,1009073463221726533950353724
14979880,1655479086,2022-06-17T15:18:06.000Z,20064477392990615658692780,1009088608932612694019121723
